timestamp,co2,temp,hum,state
2026-04-28 09:54:55,485.3,21.62,40.7,normal
2026-04-28 09:55:00,486.9,21.63,40.6,normal
2026-04-28 09:55:05,483.4,21.55,40.6,normal
2026-04-28 09:55:10,486.2,21.59,40.7,normal
2026-04-28 09:55:15,487.4,21.65,40.5,normal
2026-04-28 09:55:20,485.9,21.72,40.6,normal
2026-04-28 09:55:25,486.5,21.73,40.6,normal
2026-04-28 09:55:30,488.2,21.84,40.5,normal
2026-04-28 09:55:35,488.3,21.85,40.5,normal
2026-04-28 09:55:40,486.8,21.86,40.4,normal
2026-04-28 09:55:45,486.5,21.89,40.3,normal
2026-04-28 09:55:50,491.1,21.87,40.1,normal
2026-04-28 09:55:55,489.9,21.89,40.2,normal
2026-04-28 09:56:00,487.0,21.88,40.2,normal
2026-04-28 09:56:05,483.1,21.89,40.4,normal
2026-04-28 09:56:10,484.8,21.94,40.4,normal
2026-04-28 09:56:15,484.1,22.08,40.5,normal
2026-04-28 09:56:20,483.9,22.15,40.4,normal
2026-04-28 09:56:25,480.9,22.17,40.2,normal
2026-04-28 09:56:30,480.7,22.16,40.4,normal
2026-04-28 09:56:35,479.9,22.1,40.5,normal
2026-04-28 09:56:40,480.9,22.09,40.6,normal
2026-04-28 09:56:45,482.3,22.11,40.8,normal
2026-04-28 09:56:50,485.9,22.08,40.8,normal
2026-04-28 09:56:55,488.2,22.13,40.8,normal
2026-04-28 09:57:00,487.1,22.15,40.7,normal
2026-04-28 09:57:05,489.3,22.06,40.7,normal
2026-04-28 09:57:10,489.1,22.1,40.6,normal
2026-04-28 09:57:15,489.7,22.15,40.5,normal
2026-04-28 09:57:20,493.4,22.25,40.6,normal
2026-04-28 09:57:25,490.1,22.24,40.6,normal
2026-04-28 09:57:30,492.0,22.28,40.6,normal
2026-04-28 09:57:35,490.6,22.23,40.7,normal
2026-04-28 09:57:40,489.7,22.17,40.6,normal
2026-04-28 09:57:45,489.6,22.12,40.6,normal
2026-04-28 09:57:50,490.6,22.21,40.5,normal
2026-04-28 09:57:55,487.7,22.28,40.4,normal
2026-04-28 09:58:00,492.1,22.19,40.4,normal
2026-04-28 09:58:05,493.5,22.32,40.2,normal
2026-04-28 09:58:10,498.5,22.27,40.2,normal
2026-04-28 09:58:15,499.9,22.25,40.0,normal
2026-04-28 09:58:20,501.2,22.18,39.9,normal
2026-04-28 09:58:25,503.0,22.2,39.9,normal
2026-04-28 09:58:30,500.3,22.25,39.7,normal
2026-04-28 09:58:35,501.2,22.27,39.7,normal
2026-04-28 09:58:40,498.0,22.22,39.8,normal
2026-04-28 09:58:45,496.7,22.21,39.6,normal
2026-04-28 09:58:50,498.3,22.21,39.6,normal
2026-04-28 09:58:55,496.8,22.19,39.5,normal
2026-04-28 09:59:00,495.4,22.28,39.6,normal
2026-04-28 09:59:05,496.1,22.23,39.7,normal
2026-04-28 09:59:10,493.4,22.22,39.6,normal
2026-04-28 09:59:15,492.0,22.21,39.4,normal
2026-04-28 09:59:20,489.6,22.21,39.5,normal
2026-04-28 09:59:25,494.5,22.1,39.5,normal
2026-04-28 09:59:30,491.9,22.08,39.4,normal
2026-04-28 09:59:35,493.3,22.08,39.4,normal
2026-04-28 09:59:40,494.4,22.14,39.2,normal
2026-04-28 09:59:45,492.3,22.09,39.2,normal
2026-04-28 09:59:50,492.7,22.11,39.2,normal
2026-04-28 09:59:55,492.9,22.09,39.3,normal
2026-04-28 10:00:00,489.7,22.09,39.2,normal
2026-04-28 10:00:05,488.0,22.08,39.2,normal
2026-04-28 10:00:10,487.8,22.07,39.1,normal
2026-04-28 10:00:15,488.4,22.09,38.9,normal
2026-04-28 10:00:20,490.2,22.11,38.8,normal
2026-04-28 10:00:25,493.6,22.06,38.9,normal
2026-04-28 10:00:30,493.2,22.03,38.9,normal
2026-04-28 10:00:35,491.0,21.98,39.0,normal
2026-04-28 10:00:40,486.5,21.97,38.7,normal
2026-04-28 10:00:45,488.1,22.02,38.7,normal
2026-04-28 10:00:50,489.7,21.98,38.6,normal
2026-04-28 10:00:55,491.6,22.0,38.8,normal
2026-04-28 10:01:00,488.2,22.0,38.9,normal
2026-04-28 10:01:05,486.9,22.03,38.9,normal
2026-04-28 10:01:10,489.4,22.04,38.9,normal
2026-04-28 10:01:15,486.1,22.14,38.9,normal
2026-04-28 10:01:20,486.9,22.19,38.9,normal
2026-04-28 10:01:25,489.7,22.21,39.1,normal
2026-04-28 10:01:30,491.5,22.16,39.0,normal
2026-04-28 10:01:35,492.8,22.04,39.1,normal
2026-04-28 10:01:40,490.5,22.03,39.1,normal
2026-04-28 10:01:45,493.2,22.16,39.3,normal
2026-04-28 10:01:50,495.2,22.14,39.3,normal
2026-04-28 10:01:55,489.8,22.14,39.5,normal
2026-04-28 10:02:00,488.3,22.18,39.5,normal
2026-04-28 10:02:05,490.1,22.13,39.5,normal
2026-04-28 10:02:10,489.7,22.22,39.5,normal
2026-04-28 10:02:15,487.3,22.21,39.7,normal
2026-04-28 10:02:20,486.1,22.2,39.9,normal
2026-04-28 10:02:25,483.0,22.16,39.8,normal
2026-04-28 10:02:30,483.3,22.19,39.7,normal
2026-04-28 10:02:35,484.3,22.24,39.7,normal
2026-04-28 10:02:40,484.8,22.2,39.6,normal
2026-04-28 10:02:45,485.2,22.2,39.8,normal
2026-04-28 10:02:50,484.7,22.25,39.7,normal
2026-04-28 10:02:55,483.7,22.12,39.6,normal
2026-04-28 10:03:00,485.1,22.12,39.7,normal
2026-04-28 10:03:05,482.3,22.12,39.6,normal
2026-04-28 10:03:10,483.8,22.12,39.7,normal
2026-04-28 10:03:15,485.4,22.14,39.6,normal
2026-04-28 10:03:20,495.9,22.13,39.7,cooking
2026-04-28 10:03:25,505.2,22.07,40.8,cooking
2026-04-28 10:03:30,503.5,22.18,41.7,cooking
2026-04-28 10:03:35,497.2,22.22,40.3,cooking
2026-04-28 10:03:40,501.1,22.31,41.0,cooking
2026-04-28 10:03:45,504.1,22.25,40.2,cooking
2026-04-28 10:03:50,504.9,22.2,39.8,cooking
2026-04-28 10:03:55,513.2,22.19,39.4,cooking
2026-04-28 10:04:00,516.9,22.3,40.0,cooking
2026-04-28 10:04:05,518.1,22.21,40.1,cooking
2026-04-28 10:04:10,524.8,22.3,39.9,cooking
2026-04-28 10:04:15,524.0,22.32,39.7,cooking
2026-04-28 10:04:20,526.6,22.44,39.4,cooking
2026-04-28 10:04:25,538.4,22.45,39.2,cooking
2026-04-28 10:04:30,542.4,22.44,38.9,cooking
2026-04-28 10:04:35,547.5,22.62,38.8,cooking
2026-04-28 10:04:40,560.4,22.69,39.7,cooking
2026-04-28 10:04:45,562.0,22.72,40.5,cooking
2026-04-28 10:04:50,562.9,22.72,42.1,cooking
2026-04-28 10:04:55,578.8,22.87,41.6,cooking
2026-04-28 10:05:00,577.0,22.87,41.7,cooking
2026-04-28 10:05:05,581.6,22.74,41.6,cooking
2026-04-28 10:05:10,585.3,22.78,41.4,cooking
2026-04-28 10:05:15,581.9,22.71,40.3,cooking
2026-04-28 10:05:20,585.6,22.61,41.0,cooking
2026-04-28 10:05:25,597.3,22.6,41.6,cooking
2026-04-28 10:05:30,591.5,22.7,41.4,cooking
2026-04-28 10:05:35,597.4,22.75,42.0,cooking
2026-04-28 10:05:40,597.0,22.54,42.2,cooking
2026-04-28 10:05:45,601.5,22.69,42.9,cooking
2026-04-28 10:05:50,610.8,22.82,42.8,cooking
2026-04-28 10:05:55,607.8,22.79,42.9,cooking
2026-04-28 10:06:00,618.8,22.88,42.2,cooking
2026-04-28 10:06:05,622.7,22.81,41.9,cooking
2026-04-28 10:06:10,637.0,22.87,42.2,cooking
2026-04-28 10:06:15,644.3,22.89,42.5,cooking
2026-04-28 10:06:20,646.0,22.92,41.7,cooking
2026-04-28 10:06:25,648.0,22.9,42.7,cooking
2026-04-28 10:06:30,646.3,23.06,43.4,cooking
2026-04-28 10:06:35,653.2,23.05,43.4,cooking
2026-04-28 10:06:40,652.5,23.13,43.7,cooking
2026-04-28 10:06:45,656.0,23.15,42.8,cooking
2026-04-28 10:06:50,657.4,23.21,42.9,cooking
2026-04-28 10:06:55,662.3,23.28,43.0,cooking
2026-04-28 10:07:00,659.4,23.37,42.7,cooking
2026-04-28 10:07:05,668.5,23.32,41.5,cooking
2026-04-28 10:07:10,672.5,23.48,41.9,cooking
2026-04-28 10:07:15,679.4,23.53,42.2,cooking
2026-04-28 10:07:20,684.0,23.32,41.7,cooking
2026-04-28 10:07:25,691.5,23.23,41.9,cooking
2026-04-28 10:07:30,692.7,23.16,41.8,cooking
2026-04-28 10:07:35,697.3,23.12,42.4,cooking
2026-04-28 10:07:40,705.2,23.05,41.8,cooking
2026-04-28 10:07:45,710.4,22.95,41.6,cooking
2026-04-28 10:07:50,710.2,22.94,41.5,cooking
2026-04-28 10:07:55,716.1,23.07,41.9,cooking
2026-04-28 10:08:00,711.4,23.21,42.4,cooking
2026-04-28 10:08:05,713.9,23.25,42.7,cooking
2026-04-28 10:08:10,714.8,23.29,42.3,cooking
2026-04-28 10:08:15,718.1,23.37,42.2,cooking
2026-04-28 10:08:20,716.2,23.5,42.1,cooking
2026-04-28 10:08:25,711.2,23.39,41.7,cooking
2026-04-28 10:08:30,714.2,23.46,41.2,cooking
2026-04-28 10:08:35,718.9,23.52,40.3,cooking
2026-04-28 10:08:40,738.0,23.66,40.6,cooking
2026-04-28 10:08:45,748.5,23.59,40.1,cooking
2026-04-28 10:08:50,756.8,23.5,40.4,cooking
2026-04-28 10:08:55,762.4,23.6,40.7,cooking
2026-04-28 10:09:00,780.5,23.69,40.5,cooking
2026-04-28 10:09:05,789.6,23.55,40.8,cooking
2026-04-28 10:09:10,801.0,23.45,42.0,cooking
2026-04-28 10:09:15,810.7,23.43,41.6,cooking
2026-04-28 10:09:20,807.8,23.68,42.3,cooking
2026-04-28 10:09:25,806.1,23.45,42.9,cooking
2026-04-28 10:09:30,809.4,23.74,42.6,cooking
2026-04-28 10:09:35,813.9,23.94,42.6,cooking
2026-04-28 10:09:40,816.4,23.85,42.5,cooking
2026-04-28 10:09:45,828.1,23.62,42.4,cooking
2026-04-28 10:09:50,834.4,23.76,42.2,cooking
2026-04-28 10:09:55,845.3,23.78,42.9,cooking
2026-04-28 10:10:00,853.1,23.65,42.9,cooking
2026-04-28 10:10:05,852.1,23.7,43.4,cooking
2026-04-28 10:10:10,853.9,23.56,43.9,cooking
2026-04-28 10:10:15,868.1,23.6,44.5,cooking
2026-04-28 10:10:20,869.9,23.56,44.5,cooking
2026-04-28 10:10:25,872.7,23.54,44.2,cooking
2026-04-28 10:10:30,879.3,23.89,45.1,cooking
2026-04-28 10:10:35,882.6,23.89,45.5,cooking
2026-04-28 10:10:40,883.9,23.98,45.4,cooking
2026-04-28 10:10:45,890.4,23.99,45.4,cooking
2026-04-28 10:10:50,882.5,23.97,44.9,cooking
2026-04-28 10:10:55,885.7,23.94,44.3,cooking
2026-04-28 10:11:00,881.9,24.02,44.5,cooking
2026-04-28 10:11:05,885.0,24.01,44.3,cooking
2026-04-28 10:11:10,890.7,24.01,45.0,cooking
2026-04-28 10:11:15,901.9,24.13,45.0,cooking
2026-04-28 10:11:20,909.6,24.04,45.1,cooking
2026-04-28 10:11:25,909.4,24.15,45.0,cooking
2026-04-28 10:11:30,911.0,24.35,45.2,cooking
2026-04-28 10:11:35,919.3,24.36,45.5,cooking
2026-04-28 10:11:40,925.7,24.34,45.8,cooking
2026-04-28 10:11:45,934.8,24.32,45.9,cooking
2026-04-28 10:11:50,941.8,24.38,45.6,cooking
2026-04-28 10:11:55,941.6,24.29,45.7,cooking
2026-04-28 10:12:00,947.1,24.4,46.2,cooking
2026-04-28 10:12:05,945.3,24.5,46.0,cooking
2026-04-28 10:12:10,941.7,24.67,45.6,cooking
2026-04-28 10:12:15,944.6,24.8,44.9,cooking
2026-04-28 10:12:20,955.9,24.84,45.0,cooking
2026-04-28 10:12:25,959.0,24.9,46.2,cooking
2026-04-28 10:12:30,962.2,24.88,47.2,cooking
2026-04-28 10:12:35,968.7,24.91,47.8,cooking
2026-04-28 10:12:40,970.3,24.91,47.9,cooking
2026-04-28 10:12:45,977.7,24.94,48.1,cooking
2026-04-28 10:12:50,971.7,24.77,48.2,cooking
2026-04-28 10:12:55,983.2,24.72,48.0,cooking
2026-04-28 10:13:00,991.1,24.73,47.9,cooking
2026-04-28 10:13:05,1004.0,24.61,47.6,cooking
2026-04-28 10:13:10,1004.5,24.72,47.6,cooking
2026-04-28 10:13:15,1002.5,24.59,47.6,cooking
2026-04-28 10:13:20,1006.6,24.6,48.2,cooking
2026-04-28 10:13:25,1006.0,24.56,48.2,cooking
2026-04-28 10:13:30,1001.1,24.4,48.3,cooking
2026-04-28 10:13:35,1004.9,24.23,48.2,cooking
2026-04-28 10:13:40,1007.4,24.27,48.7,cooking
2026-04-28 10:13:45,1010.7,24.19,49.5,cooking
2026-04-28 10:13:50,1018.2,24.38,50.1,cooking
2026-04-28 10:13:55,1024.6,24.27,50.2,cooking
2026-04-28 10:14:00,1033.5,24.18,50.8,cooking
2026-04-28 10:14:05,1028.0,24.36,51.0,cooking
2026-04-28 10:14:10,1029.6,24.51,50.5,cooking
2026-04-28 10:14:15,1025.4,24.44,51.2,cooking
2026-04-28 10:14:20,1017.5,24.47,50.5,cooking
2026-04-28 10:14:25,1017.6,24.55,50.7,cooking
2026-04-28 10:14:30,1013.8,24.69,50.4,cooking
2026-04-28 10:14:35,1019.3,24.79,50.6,cooking
2026-04-28 10:14:40,1029.3,24.75,50.4,cooking
2026-04-28 10:14:45,1020.8,24.81,51.5,cooking
2026-04-28 10:14:50,1017.8,24.75,51.6,cooking
2026-04-28 10:14:55,1030.0,24.69,53.4,cooking
2026-04-28 10:15:00,1024.8,24.75,52.7,cooking
2026-04-28 10:15:05,1036.6,24.81,52.9,cooking
2026-04-28 10:15:10,1032.7,24.93,52.9,cooking
2026-04-28 10:15:15,1034.7,24.84,53.3,cooking
2026-04-28 10:15:20,1038.1,24.94,53.3,cooking
2026-04-28 10:15:25,1035.9,25.04,54.1,cooking
2026-04-28 10:15:30,1031.5,24.98,53.2,cooking
2026-04-28 10:15:35,1030.8,25.01,53.0,cooking
2026-04-28 10:15:40,1038.7,25.05,52.9,cooking
2026-04-28 10:15:45,1043.6,25.14,53.4,cooking
2026-04-28 10:15:50,1052.0,25.28,53.1,cooking
2026-04-28 10:15:55,1058.6,25.21,54.2,cooking
2026-04-28 10:16:00,1068.7,25.2,53.9,cooking
2026-04-28 10:16:05,1067.6,25.24,54.2,cooking
2026-04-28 10:16:10,1072.9,25.38,54.5,cooking
2026-04-28 10:16:15,1064.3,25.36,54.3,cooking
2026-04-28 10:16:20,1068.8,25.43,53.4,cooking
2026-04-28 10:16:25,1076.1,25.7,52.5,cooking
2026-04-28 10:16:30,1080.0,25.86,52.9,cooking
2026-04-28 10:16:35,1077.8,25.8,53.0,cooking
2026-04-28 10:16:40,1069.6,25.83,52.5,cooking
2026-04-28 10:16:45,1068.2,25.8,52.8,cooking
2026-04-28 10:16:50,1068.4,25.73,53.8,cooking
2026-04-28 10:16:55,1067.1,25.67,53.9,cooking
2026-04-28 10:17:00,1074.7,25.61,54.0,cooking
2026-04-28 10:17:05,1077.2,25.51,54.0,cooking
2026-04-28 10:17:10,1081.2,25.63,54.4,cooking
2026-04-28 10:17:15,1080.5,25.61,54.8,cooking
2026-04-28 10:17:20,1086.5,25.67,56.0,cooking
2026-04-28 10:17:25,1084.0,25.72,55.9,cooking
2026-04-28 10:17:30,1092.7,25.9,56.1,cooking
2026-04-28 10:17:35,1102.5,25.75,56.5,cooking
2026-04-28 10:17:40,1100.9,25.83,56.2,cooking
2026-04-28 10:17:45,1100.5,25.77,56.4,cooking
2026-04-28 10:17:50,1092.9,26.01,56.3,cooking
2026-04-28 10:17:55,1096.8,26.1,56.8,cooking
2026-04-28 10:18:00,1110.4,25.95,56.6,cooking
2026-04-28 10:18:05,1099.9,25.85,56.5,cooking
2026-04-28 10:18:10,1091.2,25.71,56.1,cooking
2026-04-28 10:18:15,1095.2,25.72,56.5,cooking
2026-04-28 10:18:20,1103.5,25.62,56.9,cooking
2026-04-28 10:18:25,1111.7,25.78,56.4,cooking
2026-04-28 10:18:30,1116.5,25.73,57.1,cooking
2026-04-28 10:18:35,1126.1,25.92,56.2,cooking
2026-04-28 10:18:40,1137.2,25.85,57.3,cooking
2026-04-28 10:18:45,1133.9,25.84,57.5,cooking
2026-04-28 10:18:50,1131.6,25.81,57.1,cooking
2026-04-28 10:18:55,1136.2,25.81,57.5,cooking
2026-04-28 10:19:00,1136.3,25.78,57.7,cooking
2026-04-28 10:19:05,1139.1,25.97,57.5,cooking
2026-04-28 10:19:10,1153.4,26.0,57.3,cooking
2026-04-28 10:19:15,1151.3,25.95,57.2,cooking
2026-04-28 10:19:20,1142.3,26.01,56.6,cooking
2026-04-28 10:19:25,1145.4,26.0,56.2,cooking
2026-04-28 10:19:30,1151.4,25.79,55.9,cooking
2026-04-28 10:19:35,1160.0,25.67,56.3,cooking
2026-04-28 10:19:40,1165.0,25.76,55.4,cooking
2026-04-28 10:19:45,1163.1,25.75,55.3,cooking
2026-04-28 10:19:50,1166.9,25.88,55.2,cooking
2026-04-28 10:19:55,1156.1,25.87,55.3,cooking
2026-04-28 10:20:00,1155.7,25.8,55.2,cooking
2026-04-28 10:20:05,1170.7,25.68,54.7,cooking
2026-04-28 10:20:10,1171.4,25.68,55.3,cooking
2026-04-28 10:20:15,1172.1,25.83,56.6,cooking
2026-04-28 10:20:20,1176.8,26.01,56.5,cooking
2026-04-28 10:20:25,1182.8,26.07,57.0,cooking
2026-04-28 10:20:30,1192.5,26.04,57.1,cooking
2026-04-28 10:20:35,1196.5,25.99,57.1,cooking
2026-04-28 10:20:40,1198.3,26.18,57.1,cooking
2026-04-28 10:20:45,1204.1,26.11,56.6,cooking
2026-04-28 10:20:50,1209.7,26.24,56.7,cooking
2026-04-28 10:20:55,1209.4,26.31,56.3,cooking
2026-04-28 10:21:00,1208.5,26.29,56.2,cooking
2026-04-28 10:21:05,1206.0,26.22,56.5,cooking
2026-04-28 10:21:10,1217.0,26.2,57.3,cooking
2026-04-28 10:21:15,1215.0,26.28,57.0,cooking
2026-04-28 10:21:20,1217.6,26.06,58.9,cooking
2026-04-28 10:21:25,1219.1,26.04,59.4,cooking
2026-04-28 10:21:30,1223.6,26.05,58.8,cooking
2026-04-28 10:21:35,1221.0,26.08,59.3,cooking
2026-04-28 10:21:40,1216.4,25.93,58.8,cooking
2026-04-28 10:21:45,1218.1,26.14,59.1,cooking
2026-04-28 10:21:50,1223.9,26.26,59.4,cooking
2026-04-28 10:21:55,1219.1,26.19,59.3,cooking
2026-04-28 10:22:00,1218.5,26.32,59.7,cooking
2026-04-28 10:22:05,1227.8,26.37,59.5,cooking
2026-04-28 10:22:10,1224.8,26.36,59.2,cooking
2026-04-28 10:22:15,1231.6,26.3,58.8,cooking
2026-04-28 10:22:20,1233.6,26.21,58.1,cooking
2026-04-28 10:22:25,1243.5,26.38,58.1,cooking
2026-04-28 10:22:30,1252.1,26.52,57.7,cooking
2026-04-28 10:22:35,1255.4,26.65,57.9,cooking
2026-04-28 10:22:40,1257.3,26.58,58.6,cooking
2026-04-28 10:22:45,1262.7,26.68,58.9,cooking
2026-04-28 10:22:50,1252.5,26.59,58.5,cooking
2026-04-28 10:22:55,1254.3,26.57,57.6,cooking
2026-04-28 10:23:00,1252.7,26.51,57.6,cooking
2026-04-28 10:23:05,1259.9,26.42,58.6,cooking
2026-04-28 10:23:10,1257.6,26.27,58.2,cooking
2026-04-28 10:23:15,1256.6,26.28,58.4,cooking
2026-04-28 10:23:20,1262.9,26.24,58.2,cooking
2026-04-28 10:23:25,1262.6,26.17,57.9,cooking
2026-04-28 10:23:30,1266.6,26.14,58.3,cooking
2026-04-28 10:23:35,1267.1,25.99,58.2,cooking
2026-04-28 10:23:40,1255.9,25.95,57.8,cooking
2026-04-28 10:23:45,1258.4,26.02,57.2,cooking
2026-04-28 10:23:50,1255.4,25.99,58.1,cooking
2026-04-28 10:23:55,1253.8,25.82,58.6,cooking
2026-04-28 10:24:00,1250.5,25.88,58.2,cooking
2026-04-28 10:24:05,1249.5,25.79,57.4,cooking
2026-04-28 10:24:10,1247.7,25.89,57.6,cooking
2026-04-28 10:24:15,1243.2,25.81,57.6,cooking
2026-04-28 10:24:20,1239.8,25.84,58.1,cooking
2026-04-28 10:24:25,1234.6,25.75,58.0,cooking
2026-04-28 10:24:30,1238.1,25.52,58.1,cooking
2026-04-28 10:24:35,1233.4,25.6,57.7,cooking
2026-04-28 10:24:40,1236.6,25.57,57.5,cooking
2026-04-28 10:24:45,1230.5,25.56,57.8,cooking
2026-04-28 10:24:50,1234.4,25.63,57.9,cooking
2026-04-28 10:24:55,1238.6,25.61,57.9,cooking
2026-04-28 10:25:00,1242.8,25.86,57.6,cooking
2026-04-28 10:25:05,1238.5,25.47,58.1,cooking
2026-04-28 10:25:10,1245.6,25.63,57.9,cooking
2026-04-28 10:25:15,1242.7,25.36,58.5,cooking
2026-04-28 10:25:20,1243.1,25.39,58.0,cooking
2026-04-28 10:25:25,1253.0,25.41,57.9,cooking
2026-04-28 10:25:30,1247.4,25.5,56.8,cooking
2026-04-28 10:25:35,1250.4,25.52,57.0,cooking
2026-04-28 10:25:40,1253.1,25.72,57.4,cooking
2026-04-28 10:25:45,1252.9,25.75,57.6,cooking
2026-04-28 10:25:50,1257.4,25.76,57.8,cooking
2026-04-28 10:25:55,1265.2,25.65,57.1,cooking
2026-04-28 10:26:00,1260.0,25.66,57.0,cooking
2026-04-28 10:26:05,1256.7,25.48,57.4,cooking
2026-04-28 10:26:10,1258.3,25.46,56.3,cooking
2026-04-28 10:26:15,1253.8,25.38,56.3,cooking
2026-04-28 10:26:20,1253.7,25.51,56.8,cooking
2026-04-28 10:26:25,1252.8,25.45,57.4,cooking
2026-04-28 10:26:30,1258.7,25.39,57.7,cooking
2026-04-28 10:26:35,1256.5,25.45,57.3,cooking
2026-04-28 10:26:40,1260.8,25.49,57.9,cooking
2026-04-28 10:26:45,1267.3,25.41,58.1,cooking
2026-04-28 10:26:50,1264.6,25.32,58.1,cooking
2026-04-28 10:26:55,1260.7,25.31,57.6,cooking
2026-04-28 10:27:00,1262.4,25.29,57.3,cooking
2026-04-28 10:27:05,1261.2,25.31,57.5,cooking
2026-04-28 10:27:10,1255.4,25.3,57.4,cooking
2026-04-28 10:27:15,1250.4,25.2,57.7,cooking
2026-04-28 10:27:20,1247.6,25.15,58.1,cooking
2026-04-28 10:27:25,1239.3,25.1,58.7,cooking
2026-04-28 10:27:30,1240.9,25.16,58.3,cooking
2026-04-28 10:27:35,1240.8,25.12,58.9,cooking
2026-04-28 10:27:40,1248.1,25.16,59.1,cooking
2026-04-28 10:27:45,1248.9,25.22,58.9,cooking
2026-04-28 10:27:50,1247.1,25.21,58.6,cooking
2026-04-28 10:27:55,1248.5,25.16,57.7,cooking
2026-04-28 10:28:00,1244.1,24.99,57.2,cooking
2026-04-28 10:28:05,1242.0,25.1,56.9,cooking
2026-04-28 10:28:10,1234.8,24.98,57.1,cooking
2026-04-28 10:28:15,1230.7,25.08,56.5,cooking
2026-04-28 10:28:20,1232.4,25.06,56.7,cooking
2026-04-28 10:28:25,1235.4,25.06,57.1,cooking
2026-04-28 10:28:30,1239.8,25.06,57.3,cooking
2026-04-28 10:28:35,1239.0,24.97,57.9,cooking
2026-04-28 10:28:40,1234.1,24.88,58.5,cooking
2026-04-28 10:28:45,1233.8,24.81,58.9,cooking
2026-04-28 10:28:50,1239.7,24.89,58.8,cooking
2026-04-28 10:28:55,1244.6,25.15,58.6,cooking
2026-04-28 10:29:00,1245.0,25.21,58.7,cooking
2026-04-28 10:29:05,1240.8,25.35,59.1,cooking
2026-04-28 10:29:10,1237.7,25.25,58.7,cooking
2026-04-28 10:29:15,1247.2,25.1,58.7,cooking
2026-04-28 10:29:20,1253.5,25.08,59.4,cooking
2026-04-28 10:29:25,1265.3,25.05,58.7,cooking
2026-04-28 10:29:30,1263.4,24.99,58.2,cooking
2026-04-28 10:29:35,1260.2,25.06,57.0,cooking
2026-04-28 10:29:40,1259.6,24.99,57.5,cooking
2026-04-28 10:29:45,1254.3,25.07,58.0,cooking
2026-04-28 10:29:50,1251.5,25.24,57.5,cooking
2026-04-28 10:29:55,1252.1,25.25,58.3,cooking
2026-04-28 10:30:00,1262.3,25.09,58.4,cooking
2026-04-28 10:30:05,1256.2,25.13,58.7,cooking
2026-04-28 10:30:10,1253.5,25.06,58.6,cooking
2026-04-28 10:30:15,1252.1,25.0,57.8,cooking
2026-04-28 10:30:20,1246.3,25.08,57.9,cooking
2026-04-28 10:30:25,1254.3,25.14,57.8,cooking
2026-04-28 10:30:30,1259.8,25.11,58.3,cooking
2026-04-28 10:30:35,1263.3,25.09,58.2,cooking
2026-04-28 10:30:40,1257.9,25.19,59.0,cooking
2026-04-28 10:30:45,1258.7,25.19,59.2,cooking
2026-04-28 10:30:50,1267.9,25.11,59.3,cooking
2026-04-28 10:30:55,1270.7,25.26,58.7,cooking
2026-04-28 10:31:00,1275.7,25.21,58.6,cooking
2026-04-28 10:31:05,1274.2,25.3,58.4,cooking
2026-04-28 10:31:10,1276.6,25.35,59.0,cooking
2026-04-28 10:31:15,1275.4,25.42,59.3,cooking
2026-04-28 10:31:20,1276.2,25.39,59.7,cooking
2026-04-28 10:31:25,1287.4,25.32,59.0,cooking
2026-04-28 10:31:30,1283.1,25.38,58.4,cooking
2026-04-28 10:31:35,1290.1,25.36,58.8,cooking
2026-04-28 10:31:40,1294.0,25.29,58.6,cooking
2026-04-28 10:31:45,1296.0,25.39,58.9,cooking
2026-04-28 10:31:50,1292.5,25.37,59.2,cooking
2026-04-28 10:31:55,1287.8,25.46,59.1,cooking
2026-04-28 10:32:00,1287.8,25.4,59.0,cooking
2026-04-28 10:32:05,1289.9,25.31,60.0,cooking
2026-04-28 10:32:10,1287.5,25.28,59.6,cooking
2026-04-28 10:32:15,1290.2,25.23,59.7,cooking
2026-04-28 10:32:20,1294.8,25.19,59.4,cooking
2026-04-28 10:32:25,1300.1,25.21,60.5,cooking
2026-04-28 10:32:30,1304.4,25.32,60.6,cooking
2026-04-28 10:32:35,1304.0,25.07,60.8,cooking
2026-04-28 10:32:40,1300.1,24.89,61.3,cooking
2026-04-28 10:32:45,1299.6,24.88,61.6,cooking
2026-04-28 10:32:50,1311.0,24.93,61.6,cooking
2026-04-28 10:32:55,1305.8,25.1,61.1,cooking
2026-04-28 10:33:00,1310.9,25.05,61.6,cooking
2026-04-28 10:33:05,1315.8,25.14,61.2,cooking
2026-04-28 10:33:10,1316.0,25.21,61.3,cooking
2026-04-28 10:33:15,1326.0,25.19,60.9,cooking
2026-04-28 10:33:20,1323.1,25.2,60.8,cooking
2026-04-28 10:33:25,1332.3,25.24,60.3,cooking
2026-04-28 10:33:30,1332.6,25.38,59.5,cooking
2026-04-28 10:33:35,1341.1,25.25,60.5,cooking
2026-04-28 10:33:40,1339.7,25.17,59.8,cooking
2026-04-28 10:33:45,1328.0,25.11,60.0,cooking
2026-04-28 10:33:50,1319.7,25.1,60.3,cooking
2026-04-28 10:33:55,1322.0,25.17,60.4,cooking
2026-04-28 10:34:00,1324.2,25.29,59.9,cooking
2026-04-28 10:34:05,1317.9,25.4,59.8,cooking
2026-04-28 10:34:10,1310.6,25.53,59.0,cooking
2026-04-28 10:34:15,1308.1,25.42,59.2,cooking
2026-04-28 10:34:20,1305.7,25.52,59.1,cooking
2026-04-28 10:34:25,1302.8,25.36,59.1,cooking
2026-04-28 10:34:30,1312.0,25.45,59.4,cooking
